"brand","shop","@lat","@lon"
"Диана","dry_cleaning","55.7993159","37.5068520"
"ВкусВилл","convenience","55.7139089","37.7509855"
"Красное&Белое","alcohol","55.7714971","37.6549716"
"Красное&Белое","alcohol","55.8505888","37.5002091"
"Ярче!","supermarket","55.8635985","37.4786214"
"Магнит","convenience","55.6952347","37.5740468"
"ВкусВилл","convenience","55.8249732","37.5254084"
"Красное&Белое","alcohol","55.5992623","37.5110343"
"Магнит","supermarket","55.7190845","37.7300384"
"Пятёрочка","supermarket","55.7193024","37.7318389"
"Пятёрочка","supermarket","55.6748062","37.7586317"
"ВкусВилл","convenience","55.8554022","37.4390137"
"Brusnika","fashion","55.7274205","37.6225057"
"Пятёрочка","supermarket","55.7049013","37.8920188"
"Wildberries","outpost","55.7464005","37.6674977"
"Пятёрочка","supermarket","55.7658405","37.7104539"
"Спортмастер","sports","55.6453764","37.5214353"
"Перекрёсток","supermarket","55.7165113","37.7455043"
"Смешные цены","clothes","55.8092043","37.7811036"
"Ароматный мир","alcohol","55.8047817","37.5104028"
"Fix Price","variety_store","55.7012613","37.7545359"
"Пятёрочка","supermarket","55.7485865","37.8659363"
"Дикси","supermarket","55.6227502","37.5063056"
"Fix price","variety_store","55.6387250","37.5220825"
"Иль де Ботэ","cosmetics","55.6459612","37.4857680"
"У Палыча","convenience","55.8117316","37.5674084"
"Отдохни","alcohol","55.7400203","37.4343780"
"Четыре лапы","pet","55.7167929","37.7456011"
"Дикси","supermarket","55.7124400","37.7306017"
"Магнит","supermarket","55.6672873","37.8577575"
"Красное&Белое","alcohol","55.6845997","37.5815061"
"Дикси","supermarket","55.7347129","37.8271347"
"Магнолия","supermarket","55.6810369","37.7489162"
"Porshe","car_repair","55.8772763","37.6085821"
"Бетховен","pet","55.7471597","37.8621643"
"Пятёрочка","supermarket","55.7024369","37.7453408"
"Wildberries","outpost","55.7025669","37.4990084"
"Суши Wok","convenience","55.8390641","37.4891344"
"Ароматный мир","alcohol","55.8387063","37.4882599"
"МегаФон","mobile_phone","55.8018443","37.5323648"
"Л'Этуаль","cosmetics","55.8016528","37.5318688"
"ВкусВилл","convenience","55.7410611","37.6505072"
"ВкусВилл","convenience","55.8642993","37.5719762"
"ВкусВилл","convenience","55.8347378","37.2996287"
"Магнит","convenience","55.6305191","37.5143874"
"Мегафон","mobile_phone","55.6332392","37.5209230"
"Красная Икра","seafood","55.7409620","37.6576971"
"М.Видео","electronics","55.7405760","37.6589083"
"Пятёрочка","supermarket","55.6276475","37.6513882"
"Fix price","variety_store","55.7845947","37.5578294"
"Смешные цены","clothes","55.8206688","37.4980921"
"Ароматный мир","alcohol","55.8083742","37.5001305"
"Tele2","mobile_phone","55.8268836","37.4378290"
"Билайн","mobile_phone","55.8269161","37.4378545"
"Ортека","medical_supply","55.7718051","37.6789108"
"Land Rover","car_repair","55.8289578","37.5135604"
"Магнит Косметик","cosmetics","55.7690156","37.8466715"
"PickPoint","outpost","55.6582757","37.9234585"
"Магнит","supermarket","55.6871867","37.8484605"
"PickPoint","outpost","55.6942167","37.9087118"
"МясновЪ","convenience","55.6978876","37.8487085"
"Пятёрочка","supermarket","55.7371860","37.6317313"
"Перекресток","supermarket","55.7725013","37.8208744"
"Пятёрочка","supermarket","55.7755026","37.8303815"
"TOPGUN","hairdresser","55.7565526","37.6503088"
"ВкусВилл","convenience","55.6402185","37.3663106"
"Перекресток","supermarket","55.5866402","37.7358635"
"Лит.Ра","alcohol","55.6392623","37.5129100"
"МТС","mobile_phone","55.6125201","37.7203133"
"МегаФон","mobile_phone","55.6124610","37.7199708"
"Пятёрочка","supermarket","55.7431917","37.6392321"
"Верный","supermarket","55.7673953","37.8646670"
"Пятёрочка","supermarket","55.7708542","37.8327039"
"МегаФон","mobile_phone","55.8132922","37.6032628"
"Spar","supermarket","55.8133231","37.6036289"
"МТС","mobile_phone","55.7738632","37.6558463"
"MAN","car","55.5849309","37.3610259"
"TOPGUN","hairdresser","55.7988748","37.5015065"
"DNS","electronics","55.8126879","37.8336807"
"Перекресток","supermarket","55.6119580","37.5376680"
"Ароматный мир","alcohol","55.7624462","37.7344936"
"Авоська","supermarket","55.7645661","37.7322479"
"Лента","supermarket","55.7675568","37.7296355"
"МегаФон","mobile_phone","55.7674512","37.7292492"
"Азбука Вкуса","convenience","55.8036496","37.5176764"
"Marmot;Keen","outdoor","55.8704543","37.4695170"
"Keen","outdoor","55.8704969","37.4696735"
"Магнит","convenience","55.7026499","37.6653781"
"ВкусВилл","convenience","55.7927003","37.7836960"
"У Палыча","pastry","55.8937880","37.4505217"
"Билайн","mobile_phone","55.6064968","37.2851706"
"Магнит Косметик","cosmetics","55.8091239","37.7253939"
"Магнит","supermarket","55.8093020","37.7251893"
"МегаФон","mobile_phone","55.6131274","37.7440480"
"Кораблик","toys","55.6281031","37.7407361"
"Пятёрочка","supermarket","55.6243233","37.7439279"
"Мясницкий ряд","butcher","55.6230390","37.7439547"
"Смешные цены","clothes","55.7650118","37.5638007"
"Mactak","hardware","55.6168991","37.7167650"
"Ярче!","supermarket","55.7465945","37.8143406"
"Магнит","supermarket","55.7352702","37.8299940"
"Перекрёсток","supermarket","55.8026788","37.5836715"
"Fix Price","variety_store","55.6198178","37.7183249"
"Отдохни","alcohol","55.8802482","37.7130566"
"Мясницкий ряд","butcher","55.8832812","37.4956006"
"Пятёрочка","supermarket","55.6051805","37.7383751"
"Yves Rocher","beauty","55.8635583","37.5458666"
"Л'Этуаль","cosmetics","55.8637761","37.5462240"
"Красное&Белое","alcohol","55.8446980","37.5220551"
"Billa","supermarket","55.7009186","37.7519016"
"Citroën;Peugeot","car","55.8314796","37.5162479"
"Renault","car","55.8301464","37.5155371"
"Магнит Косметик","chemist","55.6492784","37.6061225"
"Ecco","shoes","55.8549974","37.4781958"
"Yves Rocher","beauty","55.6120398","37.7315596"
"Pull & Bear","clothes","55.6123140","37.7335042"
"Читай-город","books","55.6117500","37.7331464"
"Дикси","supermarket","55.7209897","37.8157489"
"ВкусВилл","convenience","55.8235114","37.8080561"
"Красное&Белое","alcohol","55.7674491","37.6252395"
"Пятёрочка","supermarket","55.8420049","37.5691625"
"Ароматный мир","alcohol","55.7697648","37.6575542"
"ВкусВилл","convenience","55.8358517","37.3167586"
"Пятёрочка","supermarket","55.6813876","37.5936012"
"Диана","dry_cleaning","55.6102997","37.7352986"
"Fix Price","variety_store","55.6027941","37.7406288"
"Tele2","mobile_phone","55.6071509","37.7337871"
"Мегафон","mobile_phone","55.7406987","37.6288377"
"ВкусВилл","convenience","55.7711759","37.5977656"
"Диана","dry_cleaning","55.7936968","37.8157672"
"Ортека","medical_supply","55.6868467","37.5749154"
"DNS","electronics","55.6507057","37.7406092"
"Связной","mobile_phone","55.8941233","37.4499533"
"Билайн","mobile_phone","55.8941715","37.4498165"
"МТС","mobile_phone","55.8944700","37.4508978"
"Азбука Вкуса","supermarket","55.7471182","37.5830846"
"Дикси","supermarket","55.7722190","37.6826771"
"Виктория","supermarket","55.6646455","37.5784242"
"Перекрёсток","supermarket","55.7524773","37.7031201"
"Магнит","supermarket","55.7589916","37.7086575"
"Fix Price","variety_store","55.7653087","37.7174968"
"Магнолия","supermarket","55.8681538","37.5504273"
"Билайн","mobile_phone","55.8297298","37.3081436"
"ВкусВилл","convenience","55.7827824","37.7289512"
"Магнит","supermarket","55.8276260","37.3685682"
"Связной","mobile_phone","55.6459550","37.4856622"
"Пятёрочка","convenience","55.8035437","37.5498244"
"Пятёрочка","supermarket","55.8325476","37.2789153"
"TOPGUN","hairdresser","55.8312280","37.3540440"
"Fix price","variety_store","55.6888248","37.8624559"
"Пятёрочка","supermarket","55.7275178","37.6300227"
"МясновЪ","convenience","55.8175880","37.5097235"
"Пятёрочка","supermarket","55.8210312","37.5121710"
"ВкусВилл","convenience","55.8165464","37.7021822"
"Подружка","cosmetics","55.8118984","37.5715998"
"Подружка","cosmetics","55.8008103","37.5649754"
"МясновЪ","convenience","55.7378959","37.6312167"
"Персона","hairdresser","55.7874586","37.6863348"
"Пятёрочка","supermarket","55.8601516","37.6641164"
"ВкусВилл","convenience","55.6562338","37.4929541"
"Декатлон","sports","55.6647050","37.4371910"
"Пятёрочка","supermarket","55.8462368","37.5877645"
"Пятёрочка","supermarket","55.6444642","37.6627898"
"Мой Ашан","convenience","55.7401275","37.6631045"
"Персона","hairdresser","55.7368928","37.6493432"
"Фонбет","bookmaker","55.7370627","37.6495323"
"Tele2","mobile_phone","55.7416010","37.6562292"
"ВкусВилл","convenience","55.8698940","37.6317211"
"Пятёрочка","supermarket","55.8772950","37.6503552"
"Бетховен","pet","55.7711668","37.6798251"
"Магнолия","supermarket","55.7711925","37.6804394"
"ВкусВилл","convenience","55.7867027","37.5946111"
"Volvo","car_repair","55.8270369","37.3045599"
"Азбука Вкуса","supermarket","55.8458284","37.4774927"
"Азбука Вкуса","supermarket","55.7445247","37.6130408"
"Tele2","mobile_phone","55.8274346","37.4437505"
"Смешные цены","clothes","55.7915770","37.7154100"
"Пятёрочка","supermarket","55.7789760","37.6975974"
"Лит.Ра","alcohol","55.7755080","37.6909509"
"Диана","dry_cleaning","55.7757086","37.6913372"
"Красное&Белое","alcohol","55.8176248","37.5229154"
"Красное&Белое","alcohol","55.8652865","37.5583755"
"Иль де Ботэ","cosmetics","55.8505816","37.5973153"
"МТС","mobile_phone","55.8509884","37.5967946"
"Пятёрочка","supermarket","55.5897598","37.4524363"
"Л'Этуаль","cosmetics","55.5828240","37.5951545"
"Кораблик","toys","55.5829833","37.5949289"
"ВкусВилл","convenience","55.6847339","37.6876354"
"Fix Price","variety_store","55.7331073","37.7108146"
"H&M","clothes","55.7564883","37.6593743"
"Zara","clothes","55.7564646","37.6595397"
"Pull & Bear","clothes","55.7565594","37.6596420"
"Massimo Dutti","clothes","55.7564426","37.6597534"
"Диана","dry_cleaning","55.6175642","37.7056602"
"Суши Wok","convenience","55.6225866","37.7066714"
"Ярче!","supermarket","55.7637292","37.7347376"
"ВкусВилл","convenience","55.7303604","37.6329656"
"ВкусВилл","convenience","55.7326666","37.6365825"
"Диана","dry_cleaning","55.6854056","37.6924261"
"Диана","dry_cleaning","55.8605632","37.4448844"
"Fix Price","variety_store","55.6305393","37.5145965"
"Пятёрочка","supermarket","55.7427777","37.4175524"
"Красное&Белое","alcohol","55.7555949","37.8815403"
"Ортека","medical_supply","55.8194480","37.5264378"
"Ozon","outpost","55.8804421","37.4895300"
"Tele2","mobile_phone","55.5870148","37.7249238"
"Tele2","mobile_phone","55.5843847","37.7236631"
"Красное&Белое","alcohol","55.8567217","37.4496004"
"Adidas","sports","55.8230141","37.4976575"
"Adidas","sports","55.8205973","37.3890495"
"Adidas","sports","55.7897493","37.5334597"
"Adidas","sports","55.7473871","37.7069932"
"Adidas","sports","55.7605781","37.6196051"
"Магнит","supermarket","55.8893134","37.4797362"
"Wildberries","outpost","55.6702074","37.5177543"
"Пятёрочка","supermarket","55.6639570","37.3033637"
"АВ Daily","convenience","55.7583394","37.6243690"
"ВкусВилл","convenience","55.8439946","37.3631688"
"Пятёрочка","supermarket","55.8638165","37.5853837"
"Копирка","copyshop","55.7286718","37.6228440"
"Диана","dry_cleaning","55.8040819","37.3228902"
"Красное&Белое","alcohol","55.7583955","37.5509208"
"Ароматный мир","alcohol","55.6785979","37.5340149"
"МегаФон","mobile_phone","55.7972221","37.9347339"
"МТС","mobile_phone","55.7971748","37.9347316"
"Спортмастер","sports","55.7529181","37.8192329"
"Спортмастер","sports","55.8228038","37.4970969"
"Мясницкий ряд","butcher","55.7966170","37.5123107"
"ВкусВилл","convenience","55.7964263","37.4885300"
"H&M","clothes","55.6203572","37.7143800"
"UNIQLO","clothes","55.6205087","37.7139509"
"Пятёрочка","supermarket","55.8767231","37.5057794"
"ВкусВилл","convenience","55.6793588","37.6624159"
"Пятёрочка","supermarket","55.8776474","37.6368650"
"МегаФон","mobile_phone","55.7503551","37.7846751"
"Билайн","mobile_phone","55.7504200","37.7846368"
"Перекрёсток","supermarket","55.6530037","37.6456505"
"Магнолия","convenience","55.7827741","37.7059552"
"ВкусВилл","convenience","55.8774086","37.6798716"
"Красное&Белое","alcohol","55.6643137","37.5157120"
"Красное&Белое","alcohol","55.6625588","37.8581766"
"ВкусВилл","convenience","55.8117776","37.5580030"
"Дикси","supermarket","55.8125296","37.5569388"
"Wildberries","outpost","55.7401932","37.6304471"
"Ашан","supermarket","55.6218914","37.7138221"
"Fix Price","variety_store","55.8593924","37.6731438"
